DATE_TIME,PLANT_ID,SOURCE_KEY,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
2020-05-15 12:15:00,4135001,HmiyD2TTLFNqkNe,31.507297733333335,49.84449266666666,0.78786602866666666
2020-05-15 12:30:00,4135001,HmiyD2TTLFNqkNe,32.147684733333335,52.353255133333327,0.64924762933333335
2020-05-15 12:45:00,4135001,HmiyD2TTLFNqkNe,32.391420400000008,50.631239933333326,0.76124331200000006
2020-05-15 13:00:00,4135001,HmiyD2TTLFNqkNe,32.622796071428574,49.610767714285714,0.41603510142857147
2020-05-15 13:15:00,4135001,HmiyD2TTLFNqkNe,32.497064466666657,47.011161333333334,0.48924394600000004
2020-05-15 13:30:00,4135001,HmiyD2TTLFNqkNe,32.524621400000008,46.669862933333334,0.57456122400000009
2020-05-15 13:45:00,4135001,HmiyD2TTLFNqkNe,32.678470866666672,47.516884133333335,0.560985624
2020-05-15 14:00:00,4135001,HmiyD2TTLFNqkNe,33.763185400000005,49.803904333333328,0.7350834633333333
2020-05-15 14:15:00,4135001,HmiyD2TTLFNqkNe,34.130769933333347,55.030613,0.89366149133333339
2020-05-15 14:30:00,4135001,HmiyD2TTLFNqkNe,34.081384266666667,54.51913673333334,0.46678882400000005
2020-05-15 14:45:00,4135001,HmiyD2TTLFNqkNe,33.695722214285709,47.618194642857141,0.54213849571428574
2020-05-15 15:00:00,4135001,HmiyD2TTLFNqkNe,33.890576066666661,46.029081199999993,0.39888854333333335
2020-05-15 15:15:00,4135001,HmiyD2TTLFNqkNe,34.043744000000004,44.286091933333331,0.44729214866666667
2020-05-15 15:30:00,4135001,HmiyD2TTLFNqkNe,34.402852333333328,46.7442812,0.56519639733333327
2020-05-15 15:45:00,4135001,HmiyD2TTLFNqkNe,34.430942666666674,43.9206158,0.34623069333333334
2020-05-15 16:00:00,4135001,HmiyD2TTLFNqkNe,34.381150333333338,43.332853333333333,0.35818236999999997
2020-05-15 16:15:00,4135001,HmiyD2TTLFNqkNe,34.12625693333333,41.007431933333336,0.32889611933333329
2020-05-15 16:30:00,4135001,HmiyD2TTLFNqkNe,34.356609933333331,41.280590666666669,0.34495419600000005
2020-05-15 16:45:00,4135001,HmiyD2TTLFNqkNe,33.861596533333334,39.419075933333332,0.26034675800000007
2020-05-15 17:00:00,4135001,HmiyD2TTLFNqkNe,33.443313571428575,36.82670364285714,0.16681274142857141
2020-05-15 17:15:00,4135001,HmiyD2TTLFNqkNe,33.30025473333334,35.852207400000005,0.17389863733333336
2020-05-15 17:30:00,4135001,HmiyD2TTLFNqkNe,33.032122200000011,34.3384004,0.08716189
2020-05-15 17:45:00,4135001,HmiyD2TTLFNqkNe,32.311871133333334,31.548539333333334,0.0384030336
2020-05-15 18:00:00,4135001,HmiyD2TTLFNqkNe,31.132413642857141,30.225331,0.02254493642857143
2020-05-15 18:15:00,4135001,HmiyD2TTLFNqkNe,29.243110933333337,28.682507400000002,0.00914994484
2020-05-15 18:30:00,4135001,HmiyD2TTLFNqkNe,28.495517999999997,27.285992266666668,0.0018410245440000001
2020-05-15 18:45:00,4135001,HmiyD2TTLFNqkNe,27.8840638,25.961946533333332,0
2020-05-15 19:00:00,4135001,HmiyD2TTLFNqkNe,27.455975400000003,25.385313066666669,0
2020-05-15 19:15:00,4135001,HmiyD2TTLFNqkNe,27.0975484,25.200846400000003,0
2020-05-15 19:30:00,4135001,HmiyD2TTLFNqkNe,27.018701133333334,25.745267733333336,0.00012538276000000003
2020-05-15 19:45:00,4135001,HmiyD2TTLFNqkNe,23.787237466666667,22.5114056,0.000100219904
2020-05-15 20:00:00,4135001,HmiyD2TTLFNqkNe,22.663179642857141,20.290725714285713,0
2020-05-15 20:15:00,4135001,HmiyD2TTLFNqkNe,23.412097066666668,20.736596666666667,0
2020-05-15 20:30:00,4135001,HmiyD2TTLFNqkNe,22.300988666666669,20.375416933333337,0
2020-05-15 20:45:00,4135001,HmiyD2TTLFNqkNe,22.0374816,20.312805133333331,0
2020-05-15 21:00:00,4135001,HmiyD2TTLFNqkNe,22.168518066666667,20.6512674,0
2020-05-15 21:15:00,4135001,HmiyD2TTLFNqkNe,22.1193604,20.632086200000003,0
2020-05-15 21:30:00,4135001,HmiyD2TTLFNqkNe,22.221250333333334,20.758699666666669,0
2020-05-15 21:45:00,4135001,HmiyD2TTLFNqkNe,22.236828466666665,20.914416666666668,0
2020-05-15 22:00:00,4135001,HmiyD2TTLFNqkNe,22.22185842857143,20.895703928571425,0
2020-05-15 22:15:00,4135001,HmiyD2TTLFNqkNe,22.149312533333333,20.732185866666665,0
2020-05-15 22:30:00,4135001,HmiyD2TTLFNqkNe,22.104713866666668,20.829852066666671,0
2020-05-15 22:45:00,4135001,HmiyD2TTLFNqkNe,22.057079933333338,21.072275666666666,0
2020-05-15 23:00:00,4135001,HmiyD2TTLFNqkNe,22.236018307692309,21.241316538461536,0
2020-05-16 02:00:00,4135001,HmiyD2TTLFNqkNe,21.68216,20.072144,0
2020-05-16 02:15:00,4135001,HmiyD2TTLFNqkNe,21.6884114,19.9192038,0
2020-05-16 02:30:00,4135001,HmiyD2TTLFNqkNe,21.510408533333337,19.592691933333334,0
2020-05-16 02:45:00,4135001,HmiyD2TTLFNqkNe,21.496287,19.6248698,0
2020-05-16 03:00:00,4135001,HmiyD2TTLFNqkNe,21.6459126,20.065205933333331,0
2020-05-16 03:15:00,4135001,HmiyD2TTLFNqkNe,21.674314200000005,20.11216013333333,0
2020-05-16 03:30:00,4135001,HmiyD2TTLFNqkNe,21.731420933333332,20.351884000000002,0
2020-05-16 03:45:00,4135001,HmiyD2TTLFNqkNe,21.78016573333333,20.50589406666667,0
2020-05-16 04:00:00,4135001,HmiyD2TTLFNqkNe,21.858555357142855,20.813910428571429,0
2020-05-16 04:15:00,4135001,HmiyD2TTLFNqkNe,21.899910733333332,20.712640333333333,0
2020-05-16 04:30:00,4135001,HmiyD2TTLFNqkNe,21.927048533333334,20.726037733333339,0
2020-05-16 04:45:00,4135001,HmiyD2TTLFNqkNe,22.028684400000003,20.796402866666664,0
2020-05-16 05:00:00,4135001,HmiyD2TTLFNqkNe,21.932779999999998,20.682259199999997,0
2020-05-16 05:15:00,4135001,HmiyD2TTLFNqkNe,21.866251666666663,20.472369333333333,0
2020-05-16 05:30:00,4135001,HmiyD2TTLFNqkNe,21.876585066666664,20.760192866666667,0
2020-05-16 05:45:00,4135001,HmiyD2TTLFNqkNe,21.959989266666664,20.5434348,0.00014716946420000003
2020-05-16 06:00:00,4135001,HmiyD2TTLFNqkNe,21.9232375,20.256814071428568,0.0062059593785714282
2020-05-16 06:15:00,4135001,HmiyD2TTLFNqkNe,21.860400400000003,20.4303872,0.023633736866666664
2020-05-16 06:30:00,4135001,HmiyD2TTLFNqkNe,21.985833666666664,21.195638,0.04951496813333333
2020-05-16 06:45:00,4135001,HmiyD2TTLFNqkNe,22.139670733333332,22.189410333333331,0.079269643466666664
2020-05-16 07:00:00,4135001,HmiyD2TTLFNqkNe,22.452713933333335,23.1112346,0.10903796833333335
2020-05-16 07:15:00,4135001,HmiyD2TTLFNqkNe,22.6524518,24.241701266666666,0.13811545166666667
2020-05-16 07:30:00,4135001,HmiyD2TTLFNqkNe,22.975138533333332,25.668487533333334,0.17411752466666666
2020-05-16 07:45:00,4135001,HmiyD2TTLFNqkNe,23.388554071428569,27.937476071428577,0.24364280571428573
2020-05-16 08:00:00,4135001,HmiyD2TTLFNqkNe,23.8905234,30.791296133333329,0.2980529893333333
2020-05-16 08:15:00,4135001,HmiyD2TTLFNqkNe,24.427854333333332,33.0092104,0.3386504113333334
2020-05-16 08:30:00,4135001,HmiyD2TTLFNqkNe,25.166898466666666,36.606188800000005,0.4275489526666667
2020-05-16 08:45:00,4135001,HmiyD2TTLFNqkNe,25.757175666666665,38.892010733333336,0.47008148533333333
2020-05-16 09:00:00,4135001,HmiyD2TTLFNqkNe,25.999422266666667,38.705900133333337,0.46118576866666666
2020-05-16 09:15:00,4135001,HmiyD2TTLFNqkNe,26.297007333333337,39.343784466666662,0.41958991000000007
2020-05-16 09:30:00,4135001,HmiyD2TTLFNqkNe,26.59366866666667,39.879952333333335,0.420493884
2020-05-16 09:45:00,4135001,HmiyD2TTLFNqkNe,27.030969466666665,41.825665333333333,0.54059367866666652
2020-05-16 10:00:00,4135001,HmiyD2TTLFNqkNe,27.611354533333337,46.072651933333333,0.49145302200000007
2020-05-16 10:15:00,4135001,HmiyD2TTLFNqkNe,27.931213285714286,44.468571,0.46972883071428578
2020-05-16 10:30:00,4135001,HmiyD2TTLFNqkNe,28.2829874,48.962664999999994,0.654436842
2020-05-16 10:45:00,4135001,HmiyD2TTLFNqkNe,28.78232633333333,50.154118000000004,0.59552137466666666
2020-05-16 11:00:00,4135001,HmiyD2TTLFNqkNe,29.155497399999998,49.156068866666658,0.57526389666666666
2020-05-16 11:15:00,4135001,HmiyD2TTLFNqkNe,29.3643758,48.123854666666674,0.54237487466666667
2020-05-16 11:30:00,4135001,HmiyD2TTLFNqkNe,29.6892496,46.518255333333329,0.49343055333333335
2020-05-16 11:45:00,4135001,HmiyD2TTLFNqkNe,29.847391799999997,47.0438902,0.62278731
2020-05-16 12:00:00,4135001,HmiyD2TTLFNqkNe,30.089862066666665,50.091819333333333,0.66200430199999993
2020-05-16 12:15:00,4135001,HmiyD2TTLFNqkNe,30.376898714285712,48.675281857142849,0.54042512857142866
2020-05-16 12:30:00,4135001,HmiyD2TTLFNqkNe,30.8864686,50.449570466666664,0.76711941
2020-05-16 12:45:00,4135001,HmiyD2TTLFNqkNe,31.2210448,54.232745533333343,0.8122406413333334
2020-05-16 13:00:00,4135001,HmiyD2TTLFNqkNe,31.313977133333335,52.8518024,0.636164586
2020-05-16 13:15:00,4135001,HmiyD2TTLFNqkNe,31.662996533333335,52.0534832,0.73324359866666677
2020-05-16 13:30:00,4135001,HmiyD2TTLFNqkNe,31.617256666666666,49.747872,0.58386473866666677
2020-05-16 13:45:00,4135001,HmiyD2TTLFNqkNe,31.3661072,47.299729799999994,0.50239248399999992
2020-05-16 14:00:00,4135001,HmiyD2TTLFNqkNe,31.423628733333338,46.57489593333333,0.435684946
2020-05-16 14:15:00,4135001,HmiyD2TTLFNqkNe,31.989768333333334,47.828890133333331,0.59597713733333324
2020-05-16 14:30:00,4135001,HmiyD2TTLFNqkNe,32.243264214285716,48.355486214285712,0.53450098642857147
2020-05-16 14:45:00,4135001,HmiyD2TTLFNqkNe,32.3501976,46.203597266666669,0.51496440666666665
2020-05-16 15:00:00,4135001,HmiyD2TTLFNqkNe,32.436879733333335,45.770209066666673,0.50362638266666659
2020-05-16 15:15:00,4135001,HmiyD2TTLFNqkNe,32.524149466666671,45.840537533333325,0.419735824
2020-05-16 15:30:00,4135001,HmiyD2TTLFNqkNe,32.328025399999994,43.170092666666662,0.34996235800000008
2020-05-16 15:45:00,4135001,HmiyD2TTLFNqkNe,32.103391466666665,39.814438866666663,0.261408532
2020-05-16 16:00:00,4135001,HmiyD2TTLFNqkNe,32.029101733333334,37.712012,0.22768125266666667
2020-05-16 16:15:00,4135001,HmiyD2TTLFNqkNe,31.959759599999998,36.301157466666666,0.191869824
2020-05-16 16:30:00,4135001,HmiyD2TTLFNqkNe,31.907104571428569,35.77269607142857,0.17559698357142858
2020-05-16 16:45:00,4135001,HmiyD2TTLFNqkNe,31.887455333333335,34.781236066666665,0.150128168
2020-05-16 17:00:00,4135001,HmiyD2TTLFNqkNe,31.747082466666665,33.739158066666661,0.13374320773333334
2020-05-16 17:15:00,4135001,HmiyD2TTLFNqkNe,31.540801866666666,32.745896400000007,0.10905360300000001
2020-05-16 17:30:00,4135001,HmiyD2TTLFNqkNe,31.300166866666668,31.599767866666667,0.079587311133333338
2020-05-16 17:45:00,4135001,HmiyD2TTLFNqkNe,31.048598199999997,30.124161733333331,0.050450763666666662
2020-05-16 18:00:00,4135001,HmiyD2TTLFNqkNe,30.311684133333333,28.362274333333332,0.026212863333333336
2020-05-16 18:15:00,4135001,HmiyD2TTLFNqkNe,29.548225733333332,26.940338066666669,0.0088122812133333336
2020-05-16 18:30:00,4135001,HmiyD2TTLFNqkNe,28.973063333333332,25.907948599999997,0.00035944967324000006
2020-05-16 18:45:00,4135001,HmiyD2TTLFNqkNe,28.6859842,25.503218533333328,0
2020-05-16 19:00:00,4135001,HmiyD2TTLFNqkNe,28.310195785714285,25.379072142857144,0
2020-05-16 19:15:00,4135001,HmiyD2TTLFNqkNe,27.9578898,25.1996236,0
2020-05-16 19:30:00,4135001,HmiyD2TTLFNqkNe,27.570857733333334,25.165177399999997,0
2020-05-16 19:45:00,4135001,HmiyD2TTLFNqkNe,27.256431,24.9509702,0
2020-05-16 20:00:00,4135001,HmiyD2TTLFNqkNe,26.941198600000003,24.497245200000002,0
2020-05-16 20:15:00,4135001,HmiyD2TTLFNqkNe,26.701993733333332,24.079714066666664,0
2020-05-16 20:30:00,4135001,HmiyD2TTLFNqkNe,26.483793,23.827305133333336,0
2020-05-16 20:45:00,4135001,HmiyD2TTLFNqkNe,26.312024857142859,23.62220114285714,0
2020-05-16 21:00:00,4135001,HmiyD2TTLFNqkNe,26.0082478,23.321525066666666,0
2020-05-16 21:15:00,4135001,HmiyD2TTLFNqkNe,25.616554733333334,22.952588,0
2020-05-16 21:30:00,4135001,HmiyD2TTLFNqkNe,25.286441933333332,22.648996933333329,0
2020-05-16 21:45:00,4135001,HmiyD2TTLFNqkNe,25.123909400000002,22.432702733333329,0
2020-05-16 22:00:00,4135001,HmiyD2TTLFNqkNe,25.0534728,22.2860412,0
2020-05-16 22:15:00,4135001,HmiyD2TTLFNqkNe,24.8400106,22.0829142,0
2020-05-16 22:30:00,4135001,HmiyD2TTLFNqkNe,24.612066533333333,21.977158533333334,0
2020-05-16 22:45:00,4135001,HmiyD2TTLFNqkNe,24.492980857142857,22.052697285714284,0
2020-05-16 23:00:00,4135001,HmiyD2TTLFNqkNe,24.461625066666663,22.186352466666669,0
2020-05-16 23:15:00,4135001,HmiyD2TTLFNqkNe,24.392568066666669,22.2029236,0
2020-05-16 23:30:00,4135001,HmiyD2TTLFNqkNe,24.3780212,22.112622066666667,0
2020-05-16 23:45:00,4135001,HmiyD2TTLFNqkNe,24.2493468,21.814211066666665,0
2020-05-17 00:00:00,4135001,HmiyD2TTLFNqkNe,24.170165933333333,21.63149,0
2020-05-17 00:15:00,4135001,HmiyD2TTLFNqkNe,24.011531466666668,21.648278799999996,0
2020-05-17 00:30:00,4135001,HmiyD2TTLFNqkNe,23.894948399999997,21.48822633333333,0
2020-05-17 00:45:00,4135001,HmiyD2TTLFNqkNe,23.936809,21.515644642857144,0
2020-05-17 01:00:00,4135001,HmiyD2TTLFNqkNe,23.879315066666667,21.539557066666667,0
2020-05-17 01:15:00,4135001,HmiyD2TTLFNqkNe,23.757950866666668,21.395265666666671,0
2020-05-17 01:30:00,4135001,HmiyD2TTLFNqkNe,23.732131937500004,21.8714694375,0
2020-05-17 01:45:00,4135001,HmiyD2TTLFNqkNe,23.726536066666668,21.646289066666665,0
2020-05-17 02:00:00,4135001,HmiyD2TTLFNqkNe,23.5248778,21.337225266666668,0
2020-05-17 02:15:00,4135001,HmiyD2TTLFNqkNe,23.458154133333334,21.357688333333336,0
2020-05-17 02:30:00,4135001,HmiyD2TTLFNqkNe,23.3887412,21.382649866666668,0
2020-05-17 02:45:00,4135001,HmiyD2TTLFNqkNe,23.265284928571425,21.255172642857147,0
2020-05-17 03:00:00,4135001,HmiyD2TTLFNqkNe,23.317295400000003,21.500791266666663,0
2020-05-17 03:15:00,4135001,HmiyD2TTLFNqkNe,23.213891600000004,21.4639018,0
2020-05-17 03:30:00,4135001,HmiyD2TTLFNqkNe,22.9518738,20.877089466666664,0
2020-05-17 03:45:00,4135001,HmiyD2TTLFNqkNe,22.941931,20.8091066,0
2020-05-17 04:00:00,4135001,HmiyD2TTLFNqkNe,22.86391193333333,20.755200200000004,0
2020-05-17 04:15:00,4135001,HmiyD2TTLFNqkNe,22.822157866666668,20.885530466666662,0
2020-05-17 04:30:00,4135001,HmiyD2TTLFNqkNe,22.8671814,21.154836066666668,0
2020-05-17 04:45:00,4135001,HmiyD2TTLFNqkNe,22.746960466666668,21.0750916,0
2020-05-17 05:00:00,4135001,HmiyD2TTLFNqkNe,22.567999266666664,20.847640066666667,0
2020-05-17 05:15:00,4135001,HmiyD2TTLFNqkNe,22.572514071428571,20.913125214285717,0
2020-05-17 05:30:00,4135001,HmiyD2TTLFNqkNe,22.549147400000003,21.070228933333333,0
2020-05-17 05:45:00,4135001,HmiyD2TTLFNqkNe,22.5879394,21.226391533333334,0.00033345488200000006
2020-05-17 06:00:00,4135001,HmiyD2TTLFNqkNe,22.693113133333334,21.416339066666666,0.00478462602
2020-05-17 06:15:00,4135001,HmiyD2TTLFNqkNe,22.794816266666668,21.689546733333334,0.012349707533333334
2020-05-17 06:30:00,4135001,HmiyD2TTLFNqkNe,22.685673066666666,21.890338266666671,0.034180881400000009
2020-05-17 06:45:00,4135001,HmiyD2TTLFNqkNe,22.948565733333329,22.597631933333332,0.0679046076
2020-05-17 07:00:00,4135001,HmiyD2TTLFNqkNe,23.292498933333334,23.832456399999998,0.10699605593333333
2020-05-17 07:15:00,4135001,HmiyD2TTLFNqkNe,23.610992333333332,25.834047333333334,0.19643339666666668
2020-05-17 07:30:00,4135001,HmiyD2TTLFNqkNe,23.908458142857143,27.499169499999997,0.22192249214285714
2020-05-17 07:45:00,4135001,HmiyD2TTLFNqkNe,24.331876666666663,30.978354933333332,0.32246475466666663
2020-05-17 08:00:00,4135001,HmiyD2TTLFNqkNe,25.0617614,34.632714666666672,0.37870241199999993
2020-05-17 08:15:00,4135001,HmiyD2TTLFNqkNe,25.646803733333336,37.817976733333339,0.38355026933333336
2020-05-17 08:30:00,4135001,HmiyD2TTLFNqkNe,26.14622593333333,40.326182133333333,0.41697534666666669
2020-05-17 08:45:00,4135001,HmiyD2TTLFNqkNe,27.030932600000003,44.456192933333341,0.56181163200000006
2020-05-17 09:00:00,4135001,HmiyD2TTLFNqkNe,27.683191,48.176432,0.57608445933333341
2020-05-17 09:15:00,4135001,HmiyD2TTLFNqkNe,27.985940285714285,45.117409714285706,0.4417064292857143
2020-05-17 09:30:00,4135001,HmiyD2TTLFNqkNe,28.599102733333332,46.904978533333328,0.626964662
2020-05-17 09:45:00,4135001,HmiyD2TTLFNqkNe,29.235619999999997,49.9406148,0.77235807133333323
2020-05-17 10:00:00,4135001,HmiyD2TTLFNqkNe,30.091312666666663,52.089469333333334,0.75353744466666672
2020-05-17 10:15:00,4135001,HmiyD2TTLFNqkNe,30.026188133333335,48.932501133333325,0.71754516866666662
2020-05-17 10:30:00,4135001,HmiyD2TTLFNqkNe,30.158901066666665,50.718400200000005,0.685881602
2020-05-17 10:45:00,4135001,HmiyD2TTLFNqkNe,31.067425533333335,55.4462772,0.85510907533333347
2020-05-17 11:00:00,4135001,HmiyD2TTLFNqkNe,31.164858066666671,55.28936173333333,0.81238905266666661
2020-05-17 11:15:00,4135001,HmiyD2TTLFNqkNe,31.531129999999997,60.208569533333332,0.997903636
2020-05-17 11:30:00,4135001,HmiyD2TTLFNqkNe,32.317808071428566,63.145581571428572,0.97745754000000007
2020-05-17 11:45:00,4135001,HmiyD2TTLFNqkNe,32.5278644,61.801991600000008,0.86990895600000007
2020-05-17 12:00:00,4135001,HmiyD2TTLFNqkNe,32.495967666666665,56.101076266666674,0.635450962
2020-05-17 12:15:00,4135001,HmiyD2TTLFNqkNe,32.985549066666671,55.0942282,0.78358938866666672
2020-05-17 12:30:00,4135001,HmiyD2TTLFNqkNe,33.108337133333343,56.415863200000004,0.66967051266666677
2020-05-17 12:45:00,4135001,HmiyD2TTLFNqkNe,33.649187800000007,56.556677533333335,0.83712435266666674
2020-05-17 13:00:00,4135001,HmiyD2TTLFNqkNe,33.886926266666663,53.80755813333333,0.4224988753333333
2020-05-17 13:15:00,4135001,HmiyD2TTLFNqkNe,33.053440333333334,43.3909484,0.45177123399999997
2020-05-17 13:30:00,4135001,HmiyD2TTLFNqkNe,33.727413,54.2896504,0.74288974266666674
2020-05-17 13:45:00,4135001,HmiyD2TTLFNqkNe,34.052298642857139,52.027917142857135,0.62508499428571429
2020-05-17 14:00:00,4135001,HmiyD2TTLFNqkNe,34.484839133333331,55.329905066666669,0.69777257533333337
2020-05-17 14:15:00,4135001,HmiyD2TTLFNqkNe,34.304164533333335,47.853904533333335,0.43117843066666667
2020-05-17 14:30:00,4135001,HmiyD2TTLFNqkNe,34.024115333333341,44.905969266666666,0.31508990266666675
2020-05-17 14:45:00,4135001,HmiyD2TTLFNqkNe,34.147082733333335,47.635827666666664,0.65982711799999993
2020-05-17 15:00:00,4135001,HmiyD2TTLFNqkNe,35.109771733333332,54.05481966666666,0.68363620133333336
2020-05-17 15:15:00,4135001,HmiyD2TTLFNqkNe,35.252486133333342,49.988671666666669,0.51024167266666676
2020-05-17 15:30:00,4135001,HmiyD2TTLFNqkNe,34.981652571428569,49.418605214285719,0.59090048571428566
2020-05-17 15:45:00,4135001,HmiyD2TTLFNqkNe,34.6127872,43.389715933333321,0.28931288200000005
2020-05-17 16:00:00,4135001,HmiyD2TTLFNqkNe,34.737507999999991,44.045326466666666,0.45336588266666666
2020-05-17 16:15:00,4135001,HmiyD2TTLFNqkNe,31.031938857142855,39.526938357142853,0.33843311571428569
2020-05-17 16:30:00,4135001,HmiyD2TTLFNqkNe,29.56562293333333,36.276623400000005,0.29131288666666666
2020-05-17 16:45:00,4135001,HmiyD2TTLFNqkNe,29.363769533333336,35.604502399999994,0.257869254
2020-05-17 17:00:00,4135001,HmiyD2TTLFNqkNe,28.750748666666663,32.943304533333333,0.14100155026666664
2020-05-17 17:15:00,4135001,HmiyD2TTLFNqkNe,28.296647200000002,30.6336732,0.11703417066666667
2020-05-17 17:30:00,4135001,HmiyD2TTLFNqkNe,27.601739071428572,29.478367428571431,0.094512841714285728
2020-05-17 17:45:00,4135001,HmiyD2TTLFNqkNe,26.728900000000003,27.917517000000004,0.061722936333333332
2020-05-17 18:00:00,4135001,HmiyD2TTLFNqkNe,26.354187066666668,26.4137554,0.023625547766666668
2020-05-17 18:15:00,4135001,HmiyD2TTLFNqkNe,26.136122600000004,25.373767200000003,0.010367788026666665
